Round,Gouping,SenderID,ReceiverID,Send Group, Receiver Group, Coin, Message, Challenge
0,Unk,1,2,1,1,2,2,1
0,Unk,1,3,1,1,2,2,1
0,Unk,1,4,1,1,4,4,0
0,Unk,1,27,1,2,2,2,1
0,Unk,1,28,1,2,4,2,1
0,Unk,1,29,1,2,2,2,1
0,Unk,2,3,1,1,4,4,0
0,Unk,2,10,1,1,4,4,0
0,Unk,2,1,1,1,4,4,0
0,Unk,2,28,1,2,4,2,1
0,Unk,2,29,1,2,4,4,0
0,Unk,2,30,1,2,4,2,1
0,Unk,3,9,1,1,2,2,1
0,Unk,3,1,1,1,4,4,0
0,Unk,3,2,1,1,2,2,1
0,Unk,3,21,1,2,4,2,1
0,Unk,3,29,1,2,4,2,1
0,Unk,3,30,1,2,4,2,1
0,Unk,4,9,1,1,4,4,0
0,Unk,4,10,1,1,4,2,1
0,Unk,4,1,1,1,4,4,0
0,Unk,4,30,1,2,4,4,0
0,Unk,4,21,1,2,4,2,1
0,Unk,4,22,1,2,2,2,1
0,Unk,5,6,1,1,2,2,1
0,Unk,5,7,1,1,4,4,0
0,Unk,5,8,1,1,4,4,0
0,Unk,5,21,1,2,4,4,0
0,Unk,5,22,1,2,4,4,0
0,Unk,5,23,1,2,2,2,1
0,Unk,6,7,1,1,4,4,0
0,Unk,6,8,1,1,4,2,1
0,Unk,6,5,1,1,2,2,1
0,Unk,6,22,1,2,4,4,0
0,Unk,6,23,1,2,4,4,0
0,Unk,6,24,1,2,4,2,1
0,Unk,7,10,1,1,2,2,1
0,Unk,7,5,1,1,2,2,1
0,Unk,7,6,1,1,2,2,1
0,Unk,7,23,1,2,4,4,0
0,Unk,7,24,1,2,4,4,0
0,Unk,7,25,1,2,2,2,1
0,Unk,8,9,1,1,4,4,0
0,Unk,8,5,1,1,2,2,1
0,Unk,8,6,1,1,4,4,0
0,Unk,8,24,1,2,2,2,1
0,Unk,8,25,1,2,2,2,1
0,Unk,8,26,1,2,2,2,1
0,Unk,9,3,1,1,2,2,1
0,Unk,9,4,1,1,4,4,0
0,Unk,9,8,1,1,2,2,1
0,Unk,9,25,1,2,2,2,1
0,Unk,9,26,1,2,2,2,1
0,Unk,9,27,1,2,2,2,1
0,Unk,10,2,1,1,2,2,1
0,Unk,10,4,1,1,4,4,0
0,Unk,10,7,1,1,4,4,0
0,Unk,10,26,1,2,2,2,1
0,Unk,10,27,1,2,4,2,1
0,Unk,10,28,1,2,2,2,1
0,Unk,11,12,1,1,2,2,1
0,Unk,11,13,1,1,2,2,1
0,Unk,11,14,1,1,2,2,1
0,Unk,11,37,1,2,4,2,1
0,Unk,11,38,1,2,4,2,1
0,Unk,11,39,1,2,4,4,0
0,Unk,12,13,1,1,4,4,0
0,Unk,12,20,1,1,4,2,1
0,Unk,12,11,1,1,2,2,1
0,Unk,12,38,1,2,2,2,1
0,Unk,12,39,1,2,4,2,1
0,Unk,12,40,1,2,2,2,1
0,Unk,13,19,1,1,4,4,0
0,Unk,13,11,1,1,2,2,1
0,Unk,13,12,1,1,2,2,1
0,Unk,13,39,1,2,2,2,1
0,Unk,13,40,1,2,2,2,1
0,Unk,13,31,1,2,4,4,0
0,Unk,14,19,1,1,4,2,1
0,Unk,14,20,1,1,2,2,1
0,Unk,14,11,1,1,2,2,1
0,Unk,14,40,1,2,4,4,0
0,Unk,14,31,1,2,4,4,0
0,Unk,14,32,1,2,4,4,0
0,Unk,15,16,1,1,4,2,1
0,Unk,15,17,1,1,2,2,1
0,Unk,15,18,1,1,2,2,1
0,Unk,15,31,1,2,2,2,1
0,Unk,15,32,1,2,4,2,1
0,Unk,15,33,1,2,2,2,1
0,Unk,16,17,1,1,4,2,1
0,Unk,16,18,1,1,2,2,1
0,Unk,16,15,1,1,4,2,1
0,Unk,16,32,1,2,2,2,1
0,Unk,16,33,1,2,2,2,1
0,Unk,16,34,1,2,4,2,1
0,Unk,17,20,1,1,2,2,1
0,Unk,17,15,1,1,2,2,1
0,Unk,17,16,1,1,4,2,1
0,Unk,17,33,1,2,4,4,0
0,Unk,17,34,1,2,2,2,1
0,Unk,17,35,1,2,4,2,1
0,Unk,18,19,1,1,2,2,1
0,Unk,18,15,1,1,4,4,0
0,Unk,18,16,1,1,2,2,1
0,Unk,18,34,1,2,4,4,0
0,Unk,18,35,1,2,2,2,1
0,Unk,18,36,1,2,2,2,1
0,Unk,19,13,1,1,2,2,1
0,Unk,19,14,1,1,2,2,1
0,Unk,19,18,1,1,4,4,0
0,Unk,19,35,1,2,4,4,0
0,Unk,19,36,1,2,2,2,1
0,Unk,19,37,1,2,2,2,1
0,Unk,20,12,1,1,4,4,0
0,Unk,20,14,1,1,2,2,1
0,Unk,20,17,1,1,4,4,0
0,Unk,20,36,1,2,2,2,1
0,Unk,20,37,1,2,4,2,1
0,Unk,20,38,1,2,4,2,1
0,Unk,21,3,2,1,4,4,0
0,Unk,21,4,2,1,2,2,1
0,Unk,21,5,2,1,4,4,0
0,Unk,21,22,2,2,4,4,0
0,Unk,21,23,2,2,2,2,1
0,Unk,21,24,2,2,4,2,1
0,Unk,22,4,2,1,2,2,1
0,Unk,22,5,2,1,2,2,1
0,Unk,22,6,2,1,4,4,0
0,Unk,22,23,2,2,4,4,0
0,Unk,22,30,2,2,2,2,1
0,Unk,22,21,2,2,4,4,0
0,Unk,23,5,2,1,2,2,1
0,Unk,23,6,2,1,4,2,1
0,Unk,23,7,2,1,4,2,1
0,Unk,23,29,2,2,2,2,1
0,Unk,23,21,2,2,2,2,1
0,Unk,23,22,2,2,4,4,0
0,Unk,24,6,2,1,4,2,1
0,Unk,24,7,2,1,4,2,1
0,Unk,24,8,2,1,4,2,1
0,Unk,24,29,2,2,4,4,0
0,Unk,24,30,2,2,4,4,0
0,Unk,24,21,2,2,4,2,1
0,Unk,25,7,2,1,2,2,1
0,Unk,25,8,2,1,2,2,1
0,Unk,25,9,2,1,2,2,1
0,Unk,25,26,2,2,4,4,0
0,Unk,25,27,2,2,4,2,1
0,Unk,25,28,2,2,4,4,0
0,Unk,26,8,2,1,4,4,0
0,Unk,26,9,2,1,2,2,1
0,Unk,26,10,2,1,2,2,1
0,Unk,26,27,2,2,4,2,1
0,Unk,26,28,2,2,4,4,0
0,Unk,26,25,2,2,2,2,1
0,Unk,27,1,2,1,2,2,0
0,Unk,27,9,2,1,4,4,0
0,Unk,27,10,2,1,2,2,1
0,Unk,27,30,2,2,2,2,1
0,Unk,27,25,2,2,4,2,1
0,Unk,27,26,2,2,2,2,1
0,Unk,28,1,2,1,2,2,0
0,Unk,28,2,2,1,4,2,1
0,Unk,28,10,2,1,2,2,1
0,Unk,28,29,2,2,2,2,1
0,Unk,28,25,2,2,2,2,1
0,Unk,28,26,2,2,4,4,0
0,Unk,29,1,2,1,2,2,0
0,Unk,29,2,2,1,4,2,1
0,Unk,29,3,2,1,4,4,0
